,date,author,converation,replies number,likes number,rewteet number
50,2023-02-11 15:01:35+00:00,taylorlorenz,@TaylorLorenz @_celia_bedelia_ Tell me u have a (worthless) PhD in communications w/o explicitly telling me. Btw we read ur thesis and it’s a complete piece of fuck that makes no sense? What community college did u…nvm,0,0,0
51,2023-02-11 15:00:08+00:00,taylorlorenz,@TaylorLorenz @mindyisser Is second hand smoking good for people susceptible to Covid?,0,1,0
52,2023-02-11 14:58:59+00:00,taylorlorenz,@TaylorLorenz weeeeeeiiiirrrrd….. https://t.co/QwODm2mtO5,0,0,0
53,2023-02-11 14:58:55+00:00,taylorlorenz,"@TaylorLorenz is a uneducated, unwitting, unintelligent, blob who will take anything that she reads in stride with no checks. She is a #Karen",0,0,0
54,2023-02-11 14:57:20+00:00,taylorlorenz,@TaylorLorenz you poor child… you need to learn to grow up and doe research and formulate your own opinion rather than spewing nonsense you hear. I hope you get fired and never get hired again. Burn in your mothers basement b,0,0,0
55,2023-02-11 14:52:52+00:00,taylorlorenz,"@TaylorLorenz 

Are you still confused..? 

🤔💉🤡 https://t.co/dfXn8fNb7w",0,0,0
56,2023-02-11 14:51:35+00:00,taylorlorenz,@TaylorLorenz @loscharlos @_celia_bedelia_ @mindyisser Didn’t you say you were horrified that people were actually celebrating New Year’s Eve with company?,0,1,0
57,2023-02-11 14:50:31+00:00,taylorlorenz,@TaylorLorenz @mindyisser This is mean-spirited and disingenuous.  She says elsewhere in the thread that she masks in public. It’s very sad to see how online “discourse” makes us become so ugly—even more so when a prominent person stoops to that ugliness and sets the example.,1,9,0
58,2023-02-11 14:50:09+00:00,taylorlorenz,"@TaylorLorenz 

Trust Dr. A on this 1 subject;

People are dying all around you because of the Covid-19 jab, the experimental gene therapy injection that you love to promote so much.

When will you admit your horrible mistake little girl?

Class Dismissed……..!",0,0,0
59,2023-02-11 14:46:54+00:00,taylorlorenz,@TaylorLorenz @_celia_bedelia_ @DanishaCarter4 @MargBarAmerica Why are you going to battle over someone who asked people not to smoke on the subway.,0,1,0
60,2023-02-11 14:38:38+00:00,taylorlorenz,@TaylorLorenz how on earth are you allowed to just keep pushing false information and lying to people? How is the Washington Post letting you do this? If you hate this country so much why not just move to Ukraine? You support that so go live there. We won’t miss you. Promise.,0,0,0
61,2023-02-11 14:35:28+00:00,taylorlorenz,@TaylorLorenz Have you had your 3rd booster yet?,0,0,0
62,2023-02-11 14:34:28+00:00,taylorlorenz,@TaylorLorenz @mindyisser Stick to whatever the hell you’re doing with the right wingers.,0,0,0
63,2023-02-11 14:30:58+00:00,taylorlorenz,"@TaylorLorenz @DavidAstinWalsh @kaitlinrh You and other disability advocates need to do a better job of accounting for the fact that, to the vast majority of people, these are eminently reasonable takes",0,0,0
64,2023-02-11 14:23:20+00:00,taylorlorenz,"@TaylorLorenz @mindyisser Wow Taylor, sick burn. You really showed that 4-month baby who’s boss.",0,12,0
65,2023-02-11 14:16:45+00:00,taylorlorenz,@TaylorLorenz @DavidAstinWalsh @kaitlinrh Why isn't there a #diedsuddenly for the unvaxxed? shouldn't we all be dropping dead by now?,0,0,1
66,2023-02-11 14:13:59+00:00,taylorlorenz,@TaylorLorenz @mindyisser Have you tried chilling out a bit?,0,0,0
67,2023-02-11 14:10:26+00:00,taylorlorenz,@TaylorLorenz @mindyisser what,0,0,0
68,2023-02-11 14:07:28+00:00,taylorlorenz,@TaylorLorenz @mindyisser This is why no one thinks you’re a serious professional,0,1,0
69,2023-02-11 14:04:11+00:00,taylorlorenz,"@TaylorLorenz @kaitlinrh Part of what I find confusing about this discourse -- I made this point elsewhere in the replies -- is that Isser's comments were a form of COVID fatalism, not denialism. 

The two are very different, not just politically but epistemologically.",1,12,1
70,2023-02-11 14:03:22+00:00,taylorlorenz,@TaylorLorenz  maybe if you were a real journalist you would have done your research on the vaccine 2 years ago before pushing stupid sheep to listen to you and get jabbed. Yes blood is on your hands!,0,1,0
71,2023-02-11 14:02:58+00:00,taylorlorenz,"@TaylorLorenz 
Fucktard",0,0,0
72,2023-02-11 13:58:40+00:00,taylorlorenz,@TaylorLorenz @DavidAstinWalsh @kaitlinrh You are the one being unreasonable here. Get a grip.,0,1,0
73,2023-02-11 13:56:58+00:00,taylorlorenz,@TaylorLorenz @mindyisser I don’t get how this is a gotcha. “I don’t see the point of us all constantly fretting about potential ill-effects of long covid” v “I don’t think people should smoke on public transport.” No wonder traditional media is failing if this is the standard of journalist they hire.,1,23,0
74,2023-02-11 13:54:28+00:00,taylorlorenz,"@TaylorLorenz @mindyisser Taylor, please listen carefully to what I am going to say:

I am begging you to find a new hobby",0,8,0
75,2023-02-11 13:51:12+00:00,taylorlorenz,@TaylorLorenz @mindyisser Psychopath behavior to try to equate these two things,0,0,0
76,2023-02-11 13:41:14+00:00,taylorlorenz,"@TaylorLorenz idiot, whiner",0,0,0
77,2023-02-11 13:34:13+00:00,taylorlorenz,"@TaylorLorenz @DavidAstinWalsh @kaitlinrh ""Vaccines + boosters work"" is the truth, not denialism.",1,7,0
78,2023-02-11 13:30:51+00:00,taylorlorenz,"@TaylorLorenz don't keep teasing us, you have made us wait too long !",0,0,0
79,2023-02-11 13:14:24+00:00,taylorlorenz,"@TaylorLorenz proving that liberals suffer from an inability to use rational thought to define solutions to problems. What do all of the people who died have in common? Did they do the Fauci shuffle?  Follow @CDC recommendations?  Trust the @US_FDA?
#LiberalismIsAMentalDisorder https://t.co/v2mg9LkiId",0,0,0
80,2023-02-11 12:41:12+00:00,taylorlorenz,"@TaylorLorenz @steven_aquino How was it nuanced? What i got from the article is that disabled people shouldn't get treatment, rather the society should embrace them for who they are. Especially if it is abled people who have the means and are willing to help them. They should NOT be getting help from them.",0,9,0
81,2023-02-11 12:33:59+00:00,taylorlorenz,@TaylorLorenz @robreiner @cenkuygur,0,0,0
82,2023-02-11 12:30:42+00:00,taylorlorenz,@TaylorLorenz @steven_aquino No it wasn’t,0,0,0
83,2023-02-11 12:28:46+00:00,taylorlorenz,"@TaylorLorenz @_celia_bedelia_ Ladies, please. There’s plenty of me to go around",0,2,0
84,2023-02-11 12:03:01+00:00,taylorlorenz,@TaylorLorenz @mindyisser Do you ever get tired of being a miserable scold? https://t.co/0yJDtWsPeK,0,1,0
85,2023-02-11 12:01:22+00:00,taylorlorenz,@TaylorLorenz please just stop. Seriously.,0,0,0
86,2023-02-11 11:58:11+00:00,taylorlorenz,"@TaylorLorenz, what do you say? 

Go on, be brave.",0,1,0
87,2023-02-11 11:54:19+00:00,taylorlorenz,@TaylorLorenz @mindyisser You're insufferable,0,0,0
88,2023-02-11 11:29:15+00:00,taylorlorenz,"@TaylorLorenz you might want to investigate 
CDC Adds COVID-19 Vaccines to Child Immunization Schedule https://t.co/IAtkSlsYz3",0,0,0
89,2023-02-11 11:13:24+00:00,taylorlorenz,"@TaylorLorenz  it's the vax you said the 17% of us should have been imprisoned and denied health care over not taking. Not to mention the countless jobs lost, small businesses closed, and on and on and on",0,0,0
90,2023-02-11 11:08:53+00:00,taylorlorenz,@TaylorLorenz @mindyisser is this whataboutism but for people not wanting their baby to breathe second hand smoke lmao,0,190,1
91,2023-02-11 11:07:26+00:00,taylorlorenz,"@TaylorLorenz @loscharlos @_celia_bedelia_ @mindyisser All you do is spout drama queen click bait alarmist bs. Stop it, get some help.",1,4,0
92,2023-02-11 10:36:32+00:00,taylorlorenz,@TaylorLorenz @DavidAstinWalsh @kaitlinrh None of those are covid denialism or health disinfo tho. You're just making shit up.,0,13,0
93,2023-02-11 10:09:21+00:00,taylorlorenz,@TaylorLorenz @DavidAstinWalsh @kaitlinrh She’s right u should shut up and take the L on one. Smoking on the subway is in fact bad!,0,12,0
94,2023-02-11 09:51:15+00:00,taylorlorenz,@TaylorLorenz @mindyisser Why are you attacking someone that doesn't even disagree with you? She's asking you what the point of trying to scare everyone when the only way you can get the desired outcome is government policy. This is like shaming everyone that doesn't drive a hybrid.,0,2,0
95,2023-02-11 09:34:27+00:00,taylorlorenz,@TaylorLorenz @DavidAstinWalsh @kaitlinrh We still waiting on you to close your twitter acc. Please hurry,0,3,0
96,2023-02-11 09:19:29+00:00,taylorlorenz,@TaylorLorenz @mindyisser You could also just answer the questions,0,0,0
97,2023-02-11 09:14:05+00:00,taylorlorenz,@TaylorLorenz @mindyisser This is the stupidest thing I've ever seen lmao,0,0,0
98,2023-02-11 09:08:45+00:00,taylorlorenz,@TaylorLorenz @mindyisser https://t.co/CUR6j5drwF,0,0,0
99,2023-02-11 09:02:22+00:00,taylorlorenz,"@TaylorLorenz if it’s just a #conspiracytheory why is the #UK government offering £120,000 hush money to victims of the jabs? 🤔 https://t.co/Npm2cHLfDI",0,0,0
100,2023-02-11 08:57:39+00:00,taylorlorenz,"@TaylorLorenz @DavidAstinWalsh @kaitlinrh I am #unvaccinated because I'm immune to not only Covid, but brainwashing, mind control, fear, bullying, threats and coercion too. 

I still think not getting the Covid vaccine is easily one of the best decisions I've made in life so far.

And yes, I am proud of myself.",0,0,0
101,2023-02-11 08:46:42+00:00,taylorlorenz,@TaylorLorenz @_celia_bedelia_ I don’t think it’s fair to wuhan to blame this level of crazy on a virus.,0,0,0
102,2023-02-11 08:35:34+00:00,taylorlorenz,@TaylorLorenz @mindyisser Do you live in one of these five cancer-causing hotspots? https://t.co/KHv1aPavxi,0,0,0
103,2023-02-11 08:17:48+00:00,taylorlorenz,@TaylorLorenz @mindyisser I don't Care,0,0,0
104,2023-02-11 08:08:48+00:00,taylorlorenz,"@TaylorLorenz You and the other fools that chose not to listen, were told over and over that the vaccine was bad, but the boosters were worse. But you ignored those professionals who warned you for the left leaning ones who said it was safe. Reap what you sow. https://t.co/AbOQ9scJBI",0,0,0
105,2023-02-11 07:59:02+00:00,taylorlorenz,"@DavidAstinWalsh @kaitlinrh These are not “reasonable takes.” She’s promoting covid denialism, posting health misinfo, and lashing out when people attempt to highlight the hypocrisy of her statements. https://t.co/dB877TdubD",16,9,0
106,2023-02-11 07:56:18+00:00,taylorlorenz,"@DavidAstinWalsh @kaitlinrh Now, she’s saying she wants clean air for her child (as she should!), suddenly saying the opposite of everything she attacked disabled people over.",2,6,0
107,2023-02-11 07:44:03+00:00,taylorlorenz,@TaylorLorenz @mindyisser Any respect I had for your work just completely went out the window with this flippant tweet that completely missed the point of the original thread.,0,7,0
108,2023-02-11 07:38:57+00:00,taylorlorenz,"@TaylorLorenz @_celia_bedelia_ Apparently, CNN hasn’t told you that the CDC finally admitted over 62% of Covid deaths were reported incorrectly. Shit rolls down hill Taylor, and you need a shower GF.",3,1,0
109,2023-02-11 07:35:35+00:00,taylorlorenz,@TaylorLorenz you know it! solidarity back ❤❤,1,4,0
110,2023-02-11 07:34:57+00:00,taylorlorenz,"@TaylorLorenz what a chicken you are.  I am so big and brave, my name is Taylor, and I am that important, so important that I turn off the ability for the little people in my real world, aka twitter, to reply a.k.a. debate me my useless tweets.  🐔 🐔 🐔",0,0,0
111,2023-02-11 07:27:07+00:00,taylorlorenz,@TaylorLorenz @_celia_bedelia_ @cpatricia_21 why would she need to do that when everyone can read what you tweet,0,5,0
112,2023-02-11 07:14:55+00:00,taylorlorenz,@TaylorLorenz @EclecticRadical @MikeDrucker @_celia_bedelia_ Cuz all you do is talk about long Covid and immunocompromised people. You NEVER post about how to stay healthy or improve your health. Course now that I’m lookin at you… You don’t seem to know anything about being healthy 🤣,0,0,0
113,2023-02-11 06:57:45+00:00,taylorlorenz,"@TaylorLorenz @mindyisser “Whatabout…” 

If ever one needed a distillation of why this person is brushed aside for her unseriousness as a journalist, here it is",0,0,0
114,2023-02-11 06:52:47+00:00,taylorlorenz,@TaylorLorenz @_celia_bedelia_ @DanishaCarter4 @MargBarAmerica Would you prefer deranged?,1,9,0
115,2023-02-11 06:46:19+00:00,taylorlorenz,@taylorlorenz is a deranged scumbag.,0,0,0
116,2023-02-11 06:30:40+00:00,taylorlorenz,"@TaylorLorenz @mindyisser Stop fear mongering.

She’s right and is offering a mundane take shared by 90% of the population at this point.",0,20,0
117,2023-02-11 06:30:31+00:00,taylorlorenz,@TaylorLorenz @loscharlos @_celia_bedelia_ @mindyisser https://t.co/8gleDbD2pE,0,0,0
118,2023-02-11 06:30:10+00:00,taylorlorenz,"@TaylorLorenz @mindyisser Girl, what do you even *mean* here?",0,2,0
119,2023-02-11 06:29:26+00:00,taylorlorenz,"@TaylorLorenz @_celia_bedelia_ U sure it's not the ""vaccine""s long term harms we are witnessing? Especially for those immunocompromised individuals still struggling....?

Food for thought.",1,0,0
120,2023-02-11 06:27:19+00:00,taylorlorenz,@TaylorLorenz @_celia_bedelia_ @mindyisser Literally all they need to do is “log off” — The rest of us are stuck in this nightmare. These people couldn’t be more embarrassing.,1,10,1
121,2023-02-11 06:26:00+00:00,taylorlorenz,@TaylorLorenz @EclecticRadical @MikeDrucker @_celia_bedelia_ You must be exhausted.,0,2,0
122,2023-02-11 06:13:34+00:00,taylorlorenz,"@TaylorLorenz @mindyisser Bad posts for thee, but not for me.",0,3,0
123,2023-02-11 06:11:22+00:00,taylorlorenz,@TaylorLorenz @_celia_bedelia_ @MamaCorleone22 Taylor you are unwell and should go to sleep,0,6,0
124,2023-02-11 06:10:57+00:00,taylorlorenz,@TaylorLorenz @MikeDrucker @_celia_bedelia_ I don’t think she can answer.,1,3,1
125,2023-02-11 06:00:47+00:00,taylorlorenz,"@TaylorLorenz @_celia_bedelia_ @JCooper459 They’re coping because they want to defend the denialist rhetoric without explicitly being denialist. 

“I’m for everyone masking but actually holding people accountable for that is too far!”",2,3,0
126,2023-02-11 05:58:33+00:00,taylorlorenz,@TaylorLorenz you’re a c***,0,0,0
127,2023-02-11 05:57:50+00:00,taylorlorenz,"@TaylorLorenz 

Definitely nothing to see here. Continue scrolling. Certainly can’t be because of the deadly vaccines our Democrat overlords forced &amp; coerced into the majority of humanity’s arms. Nope, definitely not that.",0,0,0
128,2023-02-11 05:31:47+00:00,taylorlorenz,@TaylorLorenz 🤔🤔 who wants to tell this psychopath https://t.co/5yyDZQULX6,0,0,0
129,2023-02-11 05:23:44+00:00,taylorlorenz,@TaylorLorenz https://t.co/gxSo9eSsdp,0,0,0
130,2023-02-11 05:22:58+00:00,taylorlorenz,@TaylorLorenz @mindyisser you realize that people don't have to smoke in order to provide oxygen to their bloodstream right,1,50,0
131,2023-02-11 05:21:32+00:00,taylorlorenz,"@TaylorLorenz is this sarcasm, or do you really not know? Do a bit of digging. You won't like the answer. With knowledge, comes power and universal treatment. The deaths won't stop till then.",0,3,1
132,2023-02-11 05:16:34+00:00,taylorlorenz,"@TaylorLorenz 
It’s a simple answer, you just don’t care for it. https://t.co/R4zisjvge3",0,0,0
133,2023-02-11 05:14:37+00:00,taylorlorenz,@TaylorLorenz @mindyisser you’re an anti-vaxx clown,0,0,0
134,2023-02-11 05:07:18+00:00,taylorlorenz,@TaylorLorenz You're a trash goblin.,0,0,0
135,2023-02-11 05:07:05+00:00,taylorlorenz,@TaylorLorenz If you are so convinced that you are correct in your tweets then why turn off the comments?,0,0,0
136,2023-02-11 05:05:24+00:00,taylorlorenz,"@TaylorLorenz @mindyisser @mekosoff It's rich accusing an account with 1/10 of the followers of ""instigating a pile-on"" (where is the evidence of this pile-on anyway?)",0,2,0
137,2023-02-11 05:04:27+00:00,taylorlorenz,@TaylorLorenz @mindyisser “Here are two entirely unrelated tweets…I think I’ve made my point.” https://t.co/yRsa4FPEQA,0,4,0
138,2023-02-11 05:03:47+00:00,taylorlorenz,@TaylorLorenz @_celia_bedelia_ Taylor you are currently actively defending smoking in closed areas. Is Philip Morris bankrolling your pivot to substack or are you just opaque,1,6,0
139,2023-02-11 04:56:51+00:00,taylorlorenz,@TaylorLorenz @MikeDrucker @EclecticRadical @_celia_bedelia_ https://t.co/PvIBNaAT6Y,1,0,0
140,2023-02-11 04:55:17+00:00,taylorlorenz,@TaylorLorenz 👈 the clown who glorified the vaccine and wrote worthless pieces on anti vaxxers is now doing a u turn huh. To late for that! The anti vaxxers you talked shit about told you what was gonna happen. Your own stupidity blinded you and now you found out the hard way. https://t.co/XMH2ApkkVM,0,0,0
141,2023-02-11 04:51:17+00:00,taylorlorenz,@TaylorLorenz @mindyisser you’re so cool taylor. everyone agrees that you’re so cool and normal,1,23,0
142,2023-02-11 04:47:53+00:00,taylorlorenz,@TaylorLorenz  your friends that are dying. The people you do not like tried to warn you and your friends about the Covid19 vaccine. Now you are being murdered by the government you trusted.,0,0,0
143,2023-02-11 04:42:18+00:00,taylorlorenz,@TaylorLorenz @mindyisser What kind of response is this lol,0,0,0
144,2023-02-11 04:27:17+00:00,taylorlorenz,"@TaylorLorenz hmmm looks like those masked and fully vaccinated are the ones dying. Keep getting the jabs, tick tock tick too😂 #pureblood",0,0,0
145,2023-02-11 04:24:46+00:00,taylorlorenz,"@TaylorLorenz @mindyisser Taylor, you couldn’t ride the MFL for a week",0,0,0
146,2023-02-11 04:12:10+00:00,taylorlorenz,@TaylorLorenz @Mifield @kaitlinrh @_celia_bedelia_ WHAT DOES THIS HAVE TO DO WITH SECOND HAND SMOKE AFFECTING A BABY,0,8,0
147,2023-02-11 04:11:59+00:00,taylorlorenz,"@TaylorLorenz @mindyisser Consider moving to China, their views are more in line with yours",0,0,0
148,2023-02-11 04:10:23+00:00,taylorlorenz,@TaylorLorenz @kaitlinrh @mekosoff @mindyisser what's the connection between her tweet and people getting harassment and abuse?,0,18,0
149,2023-02-11 04:08:23+00:00,taylorlorenz,@TaylorLorenz @mindyisser Its wild because I fuckin hate Libs of Tiktok and the chick running that acct clearly deserves an unending amount of terrible things but then somehow you manage to edge her out on being insufferable,0,2,0
150,2023-02-11 04:02:07+00:00,taylorlorenz,"@TaylorLorenz are you figuring it out yet ...?  (And, ""no"", it's NOT #covid...)",0,0,0
151,2023-02-11 03:59:40+00:00,taylorlorenz,@TaylorLorenz @mindyisser Wait where did she say you couldn’t have clean air there,0,23,0
152,2023-02-11 03:51:10+00:00,taylorlorenz,@TaylorLorenz is the same fool that harassed and stalked @libsoftiktok and her family. She later cried about being doxxed herself 😂,0,0,0
153,2023-02-11 03:49:46+00:00,taylorlorenz,"@TaylorLorenz In total I've saved 150 of these, I stopped saving them at that point
I figured if 150 died suddenly cases don't make the point 500 wouldn't either.
I just sent you the first 10
I will direct to you the other 140 over the next few days.
This is 1st degree genocide!",0,0,0
154,2023-02-11 03:49:00+00:00,taylorlorenz,@TaylorLorenz Death due to #Jab,0,0,0
155,2023-02-11 03:48:34+00:00,taylorlorenz,@TaylorLorenz @mindyisser God you are really obnoxious,0,182,0
156,2023-02-11 03:44:39+00:00,taylorlorenz,@TaylorLorenz @mindyisser You suck so much. Why don't you go fake cry about something that you don't even actually care about.,0,0,0
157,2023-02-11 03:43:55+00:00,taylorlorenz,@TaylorLorenz https://t.co/XYMbMNEV0B,0,0,0
158,2023-02-11 03:43:42+00:00,taylorlorenz,@TaylorLorenz https://t.co/0xCsOOHB1i,0,0,0
159,2023-02-11 03:43:30+00:00,taylorlorenz,@TaylorLorenz https://t.co/NAh6zGEeD3,0,0,0
160,2023-02-11 03:43:17+00:00,taylorlorenz,@TaylorLorenz https://t.co/HNdGxrlhuW,0,0,0
161,2023-02-11 03:43:05+00:00,taylorlorenz,@TaylorLorenz https://t.co/JH0ObkTCsF,0,0,0
162,2023-02-11 03:42:53+00:00,taylorlorenz,@TaylorLorenz https://t.co/LdjzWioUj8,0,0,0
163,2023-02-11 03:42:41+00:00,taylorlorenz,@TaylorLorenz https://t.co/EyD8s5bA7C,0,0,0
164,2023-02-11 03:42:26+00:00,taylorlorenz,@TaylorLorenz https://t.co/rbz3ldnyqJ,0,0,0
165,2023-02-11 03:42:13+00:00,taylorlorenz,@TaylorLorenz https://t.co/Nxj9Dsp43T,0,0,0
