,date,author,converation,replies number,likes number,rewteet number
11,2023-02-04 10:33:01+00:00,ylecun,"@ylecun Yes, but still useful. LLM's existence doesn't stop people from pursuing AGI.",1,9,1
12,2023-02-04 10:32:29+00:00,ylecun,"@ylecun What is wrong with you? Progress is progress , it’s definitely a step in the right direction. Stop being such a bitter looser",0,2,1
13,2023-02-04 10:31:00+00:00,ylecun,@ylecun @beenwrekt so people knew that they will definitely reach a destination but didn't knew how much time it would take and what route they will take.,0,1,0
14,2023-02-04 10:30:52+00:00,ylecun,"@ylecun On the shawarma stand of Human-Level AI, Large Language Models are the tahini and pickles",2,28,1
15,2023-02-04 10:30:12+00:00,ylecun,"@ylecun Regarding the LLMs, I would call it a product of collective intelligence, quite useful for stimulating the intelligence of individuals and exchanges, sometimes accelerating writing, but not proofreading, which could prove problematic (quantity without quality ).",0,1,0
16,2023-02-04 10:29:52+00:00,ylecun,"@ylecun I'm not a fan of being diverted from the main path. Taking the scenic route is one thing, but this feels like a detour. #NoOffRamps",0,3,0
17,2023-02-04 10:29:23+00:00,ylecun,@ylecun More of a rest stop. Definitely not going far.,0,0,0
18,2023-02-04 10:28:17+00:00,ylecun,@ylecun @PSpagnou What’s the main path?,1,0,0
19,2023-02-04 10:23:31+00:00,ylecun,"@ylecun 'Workable Machines' which will be artificially syncronize with 'Large language model' help us to achieve Human level even better capability.
Support the society for: food &amp; security.

alongwith it
working on hardwares required to achieve Human level Consciousness.",1,2,1
20,2023-02-04 10:23:22+00:00,ylecun,@ylecun The Sandman of AI,0,0,0
21,2023-02-04 10:18:20+00:00,ylecun,"@ylecun @beenwrekt I've been discouraged from thinking for people, Yann. Which has been defined as making connections between existing and developing technologies and proposing future use cases. Can you speculate as to any reason why someone would want me to keep my mouth shut? I love your work.",0,0,0
22,2023-02-04 10:17:31+00:00,ylecun,@ylecun langchain is the way!....  🚀🚀🚀,0,0,0
23,2023-02-04 10:13:04+00:00,ylecun,"@ylecun ✋ Definitely not. AGI and LLMs can be seamlessly integrated.
https://t.co/L3eREQnY9m",0,2,1
24,2023-02-04 10:11:54+00:00,ylecun,@ylecun Why is it an off-ramp? Humans communicate via language. If the AI can master language and communication skills it will have tremendous potential.,4,13,0
25,2023-02-04 10:09:26+00:00,ylecun,"@ylecun @lexfridman please, this sentence is crying out to be explained in a 3 hour podcast, bonus points for also having  @ilyasut.",1,4,0
26,2023-02-04 10:08:38+00:00,ylecun,"@ylecun @MatjazLeonardis I think we need the ability/mechanism to create ""world model"" within the ""world model"".

Also, we need the mechanism to trace what's going on inside all these, and we should feed the data back into ""world model"" --- Introspective self within the world model is important.",0,5,0
27,2023-02-04 10:08:23+00:00,ylecun,@ylecun @Ubongo9 Don’t overfit,0,5,0
28,2023-02-04 10:08:14+00:00,ylecun,"@ylecun I agree, large language models like ChatGPT represent significant advancements in AI but are still far from true human-level intelligence. It's important to continue exploring and developing different approaches to AI.",2,5,1
29,2023-02-04 10:05:01+00:00,ylecun,"@ylecun Do you believe in HAI/AGI achievable?

Analog vs digital?

World seems worst that analog",0,0,0
30,2023-02-04 10:02:44+00:00,ylecun,"@ylecun Do I sense you may feel this way, because AI turns out to be a lot simpler than we anticipated after decades of research? There isn't even much for us to do, except sort data &amp; fiddle with hyperparams, test outcomes, occasionally come up with new simple architectures to try.",2,11,0
31,2023-02-04 10:02:16+00:00,ylecun,"@ylecun Believing the goal of AI is to simulate human intelligence is an off-ramp. And LLMs already outperform human-level performance in some tasks. So what?
LLMs are valuable tools but, yes, there will be certainly other kinds of tools capable of doing other tasks better than humans.",3,29,4
32,2023-02-04 10:01:25+00:00,ylecun,@ylecun You very jelly very salty o,0,0,0
33,2023-02-04 09:57:54+00:00,ylecun,@ylecun lets hope so! And lets hope anyone who discovers an on-ramp doesnt talk about it until alignment is solved.,1,1,0
34,2023-02-04 09:55:26+00:00,ylecun,"@ylecun https://t.co/AzokcWGHHa . With all respect , Then this should not even have been attempted",2,18,0
35,2023-02-04 09:55:12+00:00,ylecun,"@ylecun Highway suggests high bandwidth and speed. What does this “highway” consists of? Self replicated agents? I tend to agree LLM is indeed not the way, but it may be useful as add-on.",0,0,0
36,2023-02-04 09:55:06+00:00,ylecun,"@ylecun Reminds me what  F. Rabelais said: ""Science without conscience is only ruin of the soul""...",0,0,0
37,2023-02-04 09:54:54+00:00,ylecun,@ylecun They are useful and will direct a lot of capital into AGI research. So even in the worst case they're still an accelerator.,0,1,0
38,2023-02-04 09:53:38+00:00,ylecun,@ylecun You’re on an offramp.,1,3,0
39,2023-02-04 09:53:15+00:00,ylecun,@ylecun But a milestone.,0,1,0
40,2023-02-04 09:52:29+00:00,ylecun,"@ylecun @LN_Master_Hub @vivek_thakur_81 Hate speech is ill-defined. Motte and Bailey thing.

It's ~unobjectionable when defined as ""Calling for violence against identity group X""

But then in practice, mere criticism against favored groups is classified as hate speech.",1,1,0
41,2023-02-04 09:51:19+00:00,ylecun,"@ylecun Семантический треугольник содержит реальность, причем дважды:
- первый раз в восприятии
- второй в материализации знака 

Языковая модель исключающая реальность обречена.

""CORRECT THINKING: THE KOKHAN’S MATHEMATICS"", Kokhan Anatoly .
https://t.co/1lUGcRcG3u",0,0,0
42,2023-02-04 09:50:45+00:00,ylecun,@ylecun May be a pilot fish? https://t.co/JqArDkSHA1,0,0,0
43,2023-02-04 09:49:41+00:00,ylecun,"@ylecun Carmack says the same. However if LLMs help otherwise excluded humans to create code, then they accelerate our general progress towards AGI, right?",1,3,0
44,2023-02-04 09:48:53+00:00,ylecun,@ylecun Away with emergent behaviour too?,0,1,0
45,2023-02-04 09:48:52+00:00,ylecun,"@ylecun We're making progress on the highway towards Human-Level AI, and Large Language Models are an important off-ramp to explore! #AI #LanguageModels",2,4,0
46,2023-02-04 09:45:25+00:00,ylecun,@ylecun Or just a subcomponent in a larger cluster of interconnected subsystems.,0,5,0
47,2023-02-04 09:43:32+00:00,ylecun,@ylecun Hmm.,0,1,0
48,2023-02-04 09:42:13+00:00,ylecun,"@ylecun Its not an off-ramp, but a landmark we see on the way",1,15,0
49,2023-02-04 09:41:09+00:00,ylecun,@ylecun This Tweet should be an essay.,3,42,0
50,2023-02-04 09:40:07+00:00,ylecun,@ylecun Okay.,0,0,0
51,2023-02-04 09:40:01+00:00,ylecun,@ylecun A siren?,0,0,0
52,2023-02-04 09:32:00+00:00,ylecun,@ylecun who cares ? what matters is how relevant is it NOW,0,0,0
53,2023-02-04 09:19:10+00:00,ylecun,@ylecun Nothing wrong with a flashy demo!,0,0,0
54,2023-02-04 07:16:47+00:00,ylecun,"@ylecun @jhoang314 Everyone wins when the openness of Google, Meta, etc is emulated. ChatGPT would not have been remotely possible without the open stance from the beginning. Mad respect",0,0,0
55,2023-02-04 06:17:40+00:00,ylecun,@ylecun @maartengm There still needs to be a bigger pull to stay in Europe imo,0,1,0
56,2023-02-04 06:09:52+00:00,ylecun,"@ylecun @urigolan You’re right, working for an org that rots kids brains so it can sell their attention to advertisers is a more virtuous pursuit.",1,1,0
57,2023-02-04 04:01:47+00:00,ylecun,"@ylecun I didn't know who you were until you spent the last couple weeks bashing something that everyone is enjoying and excited about.
Like a real world Frank Grimes.",0,0,0
58,2023-02-04 03:53:17+00:00,ylecun,@ylecun @jhoang314 It’s when you say “some publish…others just consume” that gives that impression. Also - how does the chart look when it’s normalized by number of AI researchers?,0,0,0
59,2023-02-04 03:07:23+00:00,ylecun,@ylecun Bell labs put a lot of papers out too probably.,0,0,0
60,2023-02-04 02:19:06+00:00,ylecun,@ylecun Whatsup??,0,0,0
61,2023-02-04 02:05:54+00:00,ylecun,@ylecun @ylecun you are comparing quantity with quality here. Lots of these papers are just incremental work and become obsolete with a new paradigm.,0,0,0
62,2023-02-04 00:04:48+00:00,ylecun,@ylecun And some licensed their work under bullshit licenses pretending it to be 'open' for years until people poked at it... and some even changed open frameworks to proprietary nonsense that provoked huge React-ion. What a world.,0,0,0
63,2023-02-03 20:43:09+00:00,ylecun,"@ylecun @Raamana_ Universities, too. In the UK every university there are large and powerful IP/commercialisation units which will squeeze as many closed commercial licenses out them than open source them.",1,1,0
64,2023-02-03 19:32:12+00:00,ylecun,"@ylecun @DC__64 What’s the point of innovation if no one can use it? You and Meta can (and should) continue to publish papers, but someone out there has to bring it to the people, sorry. OpenAI is doing exactly that.",0,0,0
65,2023-02-03 18:03:33+00:00,ylecun,@jhoang314 s/Nets/Meta/,0,2,0
66,2023-02-03 17:29:51+00:00,ylecun,@ylecun This chart is a bit misleading. How many researchers employed by big tech companies over the last decade? OpenAI is literally a skanky seed stage startup. The question is how could they produce something that reaches 100M MAU in 2 months and you couldn't (but know very well how)?,0,0,0
67,2023-02-03 17:09:29+00:00,ylecun,@ylecun I read that companies were going to go dark for the same reason the US/West are trying to limit the export of compute IP to certain nations.,0,0,0
68,2023-02-03 16:58:47+00:00,ylecun,@ylecun @urigolan Can't develop products in secret if you don't develop any products!,1,0,0
69,2023-02-03 16:34:59+00:00,ylecun,@ylecun @tinkerteller @carlesgelada Well what's the point of doing this comparison .. just to show that whatever OpenAI did is not so significant in terms of research in front of big tech - right ? But I think they did significant in terms of adding value in the value chain.,1,0,0
70,2023-02-03 15:57:59+00:00,ylecun,"@ylecun Is Applied Research wrong?

Is developing an useful product while publishing not too many papers about it a thing to be ashamed about?

should everything be a duck measuring contest? :)",1,2,0
71,2023-02-03 15:35:38+00:00,ylecun,"@ylecun So you’re saying … it’s not fair how useful consumer application of not-so-new tech gets way more glamor than rigged StarCraft matches?

I’m also appalled. What is the world coming to, smh",0,0,0
72,2023-02-03 15:35:04+00:00,ylecun,@ylecun Kerad 😱,0,0,0
73,2023-02-03 15:17:08+00:00,ylecun,@ylecun So... that's good?,0,0,0
74,2023-02-03 15:13:13+00:00,ylecun,@ylecun https://t.co/6JZ7F7AJzP,0,1,0
75,2023-02-03 15:07:56+00:00,ylecun,"@ylecun @johnjnay @TheEconomist @stateofaireport Also this was just a random shitpost, was not expecting it to blow up LOL😱",0,0,0
76,2023-02-03 14:43:42+00:00,ylecun,"@ylecun Generally true. As a cybernetic minded founder, I am doing my best to assimilate your technological distinctiveness. Thank you for saving us tens of millions of dollars. ✌️❤️",0,0,0
77,2023-02-03 14:26:38+00:00,ylecun,"@ylecun And very few can match @Google 's contribution so far...Also, consider adding up @DeepMind to the same bucket...",0,1,0
78,2023-02-03 13:43:26+00:00,ylecun,"@ylecun Yea, makes sense. I have been in startups enough to get that. You think there could be a more even balance? Where you do your scrappy startup work, including flashy demos, AND also contribute more to the community?",0,1,0
79,2023-02-03 13:38:13+00:00,ylecun,@ylecun Why show the absolute number of papers? Maybe it matters that OpenAI is orders of magnitude smaller than the other companies/institutions? Not that papers/capita would be a great indicator of anything but at least it wouldn't seem deliberately misleading.,0,1,0
80,2023-02-03 13:34:37+00:00,ylecun,@ylecun Good to know - makes understanding the graphs possible.,0,0,0
81,2023-02-03 13:14:07+00:00,ylecun,@ylecun @data_virtuoso interesting,1,1,0
82,2023-02-03 13:03:47+00:00,ylecun,"@ylecun While I agree with you, one point about graphs like this - comparisons should take sizes into account - OpenAI has 375 employees - total - everyone from the CEO down to the janitors. Google has over 1,000 devoted to AI research. Still shouldn't be a factor of 600 though.",3,1,0
83,2023-02-03 12:53:15+00:00,ylecun,@ylecun comparison of a researcher / research institute impact by number of papers is like comparison of a developer impact by number of lines of code,0,0,0
84,2023-02-03 12:46:51+00:00,ylecun,@ylecun This is a hot topic . Good for twitter. Is the problem OpenAi not giving credit or Microsoft trying to be big part of it … or what is the real problem or concerns ?,0,0,0
85,2023-02-03 12:36:35+00:00,ylecun,"@ylecun I do understand all of what you said and I do agree Google, Deepmind and Meta contributed alot more in terms of fundamental progress.

But what’s the point in saying all this? OpenAI has been producing great results by standing on shoulders of giants. Let’s them have it.",0,3,0
86,2023-02-03 12:12:35+00:00,ylecun,@ylecun Associative learning predicts intelligence above and beyond working memory and processing speed:  https://t.co/eTxEMSMl52,0,0,0
87,2023-02-03 12:12:10+00:00,ylecun,@ylecun Fluid intelligence does account for associative memory... https://t.co/eTxEMSMl52,0,0,0
88,2023-02-03 12:01:27+00:00,ylecun,@ylecun Wow the delta between Google and OpenAI is absurd. Not so open after all huh? :),1,2,1
89,2023-02-03 11:58:25+00:00,ylecun,"@ylecun I wonder if there is a parallel with the early days of computing and Xerox PARC. They invented a whole bunch of revolutionary products with the mouse, smalltalk, GUI...  Microsoft and Apple reaped the fruits though",0,1,0
90,2023-02-03 11:28:32+00:00,ylecun,@ylecun jhyg,0,0,0
91,2023-02-03 11:04:24+00:00,ylecun,"@ylecun SO MUCH contribution to open source and public domain by ""OPEN""ai",0,0,0
92,2023-02-03 11:01:27+00:00,ylecun,@ylecun @DC__64 OpenAI lives rent free in your head lmao,1,1,0
93,2023-02-03 11:00:31+00:00,ylecun,"@ylecun To work on AI you need data and smart people. Google, Meta, Microsoft, Deepmind, and Amazon have both. The only anomaly here is Standford( how do they get their data?).  OpenAI may have Tesla and Microsoft data.",0,1,0
94,2023-02-03 10:49:03+00:00,ylecun,"@ylecun To not be misleading, it should at least be normalized to number of employees in the org.",0,0,0
95,2023-02-03 10:15:23+00:00,ylecun,@ylecun I have no shame in import *,0,0,0
96,2023-02-03 09:51:06+00:00,ylecun,@ylecun A bit misleading when you don't take into account the number of researchers and resources.,0,0,0
97,2023-02-03 09:26:32+00:00,ylecun,"@ylecun @carlesgelada Коды работают как знания, которые вы можете скопировать, но не иметь их.

Поэтому вы копируете библиотеки вместе с когнитивными искажениями их авторов, а в результате ваши программы: вместо преступников ловят ваших родственников.

Тупорылые дерьмо - это паразитирующие воры.",0,0,0
98,2023-02-03 09:26:10+00:00,ylecun,@ylecun True and that’s why we like to keep track of it at @SASsoftware https://t.co/EdmO1b1Hc2,0,1,0
99,2023-02-03 09:10:18+00:00,ylecun,@ylecun Saw this in some other place seems like Asian companies filing more patents than ever. https://t.co/a8y9LbG414,0,1,0
100,2023-02-03 09:04:01+00:00,ylecun,"@ylecun Можно подумать что в других областях иначе.

Мы пользуемся знаниями не только своих современников.

Многие люди давно умерли, но мы копируем их достижения ежедневно и даже не знаем об этом. 

Это просто работает.

Так что не удивляйтесь.",0,0,0
101,2023-02-03 09:03:34+00:00,ylecun,"@ylecun Thus their success is thanks to you in part.

If one doesn't fail now and then, one isn't trying hard enough. Do cool stuff with it, and you'll make a hit too.

I wouldn't waste energy on rivalry.",0,3,0
102,2023-02-03 09:01:18+00:00,ylecun,"@ylecun @jhoang314 I don't know if you realize how badly you coming across in these threads. Whatever your true motives are, it reads like sour grapes. Regardless of who had the idea first, OpenAPI scaled it up and shipped it to market, which is an engineering feat that deserves recognition.",2,46,0
103,2023-02-03 08:58:47+00:00,ylecun,"@ylecun @carlesgelada Instead of counting papers, just sum the citation count. This is fairly easy. For good measure, divide the sum by organization size. I think MetaAI will shine brilliantly here.",1,1,0
104,2023-02-03 08:57:23+00:00,ylecun,@ylecun https://t.co/BqjyRwHd3i,0,0,0
105,2023-02-03 08:51:28+00:00,ylecun,"@jhoang314 It's important to understand the dynamics of innovation.
The reason why AI is progressing so fast is *precisely* because Nets &amp; Google are quite open about publishing research and code.
Imagine if Google &amp; Meta filed tons of patents and started enforcing them...",3,39,1
106,2023-02-03 08:48:59+00:00,ylecun,"@jhoang314 But the fact is that most of the ideas, techniques and tools used by OpenAI came from Google, FAIR &amp; DeepMind.
That's totally fine.
But OpenAI products do not come out of a vacuum.
Like every new product, they integrate existing technology from other orgs and add a coat of paint.",1,31,2
107,2023-02-03 08:45:58+00:00,ylecun,@ylecun Per researcher capita would be fair for comparison,0,0,0
108,2023-02-03 08:41:47+00:00,ylecun,"@rsdenijs @__dipam__ @JrKibs FAIR includes a group called NextSys that works on AI infra for research.
Both FAIR and OpenAI use PyTorch as their DL framework.",0,2,0
109,2023-02-03 08:32:40+00:00,ylecun,@ylecun @alisabets @johnjnay @TheEconomist @stateofaireport no se enoje we 💜,0,0,0
110,2023-02-03 08:26:42+00:00,ylecun,"@ylecun wonder why @DeepMind is publishing lesser as the years go by🤔Are they developing something truly ground breaking, that will set them apart as the superior AI company?",1,2,0
111,2023-02-03 08:23:19+00:00,ylecun,"@ylecun ""When a measure becomes a target, it ceases to be a good measure""
# of papers at face value doesn't really translate directly into ""value contributed""",0,1,0
112,2023-02-03 08:18:48+00:00,ylecun,@ylecun Imagine how salty Einstein would be if he was around,0,0,0
113,2023-02-03 08:02:18+00:00,ylecun,@ylecun @JrKibs @JrKibs Image being steam rolled by one of the father of modern AI.,0,0,0
114,2023-02-03 07:33:02+00:00,ylecun,@ylecun https://t.co/eyy6ZXJoFZ,0,0,0
115,2023-02-03 07:24:52+00:00,ylecun,"@ylecun I think it shows why not to count papers as a research contribution. Berkeley AI Lab have many more heavyweights than Stanford, and they dont even  feature in.",0,0,0
116,2023-02-03 07:17:26+00:00,ylecun,@ylecun Everyone has to start somewhere. Reading papers is a good place to start from.,0,0,0
117,2023-02-03 07:09:13+00:00,ylecun,@ylecun Some companies need to sell their AI because that's their business. Others have a business and sprinkle AI on top. The latter can afford to publish on AI because it's not essential to them,0,0,0
118,2023-02-03 07:00:55+00:00,ylecun,"@ylecun Very true. As we all know, the true measure of scientific contribution is how many kilograms the papers you published weight.",2,21,0
119,2023-02-03 06:41:58+00:00,ylecun,@ylecun VC love a story of small start-ups kicking big  companies due to their technical excellence.  The reality which is often more trivial and less interesting (but still true) is due to excessive corporate bureaucracy and disconnection in different departments.,0,0,0
120,2023-02-03 06:41:44+00:00,ylecun,@ylecun Interesting. Any chances to nudge #meta up @ylecun ?,0,0,0
121,2023-02-03 06:31:59+00:00,ylecun,"@ylecun @maartengm DeepMind is mostly in London and Google has many excellent researchers across Europe (Zurich, Paris, Berlin, …)",1,2,0
122,2023-02-03 06:29:47+00:00,ylecun,@ylecun Vinyl sounds better.,0,0,0
123,2023-02-03 06:16:11+00:00,ylecun,"@ylecun @andrewryann From the public’s perspective, not an awful lot 😬, the public don’t care about papers they care about things they can actually use…",0,0,0
124,2023-02-03 06:15:56+00:00,ylecun,@ylecun The graph would look different if you plot paper per head! What a biased conclusion:),0,0,0
125,2023-02-03 06:11:47+00:00,ylecun,"@ylecun Greetings, my dear patient. I have been observing your persistent need to display feelings of superiority over others. Allow me to inquire further into this behavior. Could it be that beneath this grandiose exterior lies a deeper sense of insecurity and self-doubt?",0,2,0
126,2023-02-03 06:06:37+00:00,ylecun,@ylecun @erikkartman Much more sophisticated and energy efficient hardware might be needed to support certain NN architectures — maybe even dynamic nano or micro scale physical components.,0,0,0
127,2023-02-03 05:18:48+00:00,ylecun,@ylecun Looks like @OpenAI team is busy consuming all the work done by others and finding ways to monetize it,0,0,0
128,2023-02-03 05:18:18+00:00,ylecun,@ylecun Bad guys,0,0,0
129,2023-02-03 04:58:24+00:00,ylecun,@ylecun You’re embarrassing yourself. Stop acting like a petulant child.,0,0,0
130,2023-02-03 04:55:47+00:00,ylecun,"@ylecun OpenAI has a scissor, and you have a chainsaw. 😁. But it seems like the public just want to cut paper.",0,0,0
131,2023-02-03 04:48:08+00:00,ylecun,"@ylecun What’s up with all the hate?

Can’t we all work together to push the boundaries of AI?",1,11,1
132,2023-02-03 04:46:53+00:00,ylecun,@ylecun https://t.co/Xt2bvD6Qoc,0,0,0
133,2023-02-03 04:40:20+00:00,ylecun,@ylecun You should also look at the number of scientists in these companies. This is not a fair comparison!,0,0,0
134,2023-02-03 04:02:18+00:00,ylecun,@ylecun Factor in # people involved to be fair,0,0,0
135,2023-02-03 03:58:07+00:00,ylecun,"@ylecun You lost. You are Tesla, OpenAI is Edison.",0,1,0
136,2023-02-03 03:42:46+00:00,ylecun,@ylecun does meta have plan to make toC AI product? maybe some intelligent avatar on mobile device. that will be interesting,0,0,0
137,2023-02-03 03:28:27+00:00,ylecun,@ylecun Feels high for amazon,0,0,0
138,2023-02-03 03:19:48+00:00,ylecun,@ylecun But they also consume the user data from their public websites buy spying in a creepy way. The amount they contribute to open source ain't comparable to the money they are making by using our data. These sub tweets are pointless.,0,0,0
139,2023-02-03 03:14:04+00:00,ylecun,@ylecun https://t.co/rPMwhDvv2f,0,0,0
140,2023-02-03 03:09:34+00:00,ylecun,@ylecun @JrKibs Why don't you present data to support this then? You seem to consistently think Meta has been completely revolutionary in this space without providing any examples of how. Closed-source systems deployed to make Facebook better don't benefit the public.,0,0,0
141,2023-02-03 03:08:13+00:00,ylecun,@ylecun Those of us who understand 'training and modeling better' shd make case for scrutiny and legality. Just like it applies to Indian army's training and modeling legality,0,0,0
142,2023-02-03 02:51:38+00:00,ylecun,@ylecun Why are you so butt hurt about openAI. They gave me a tool to use when no one else did. They are the GOAT.,0,0,0
143,2023-02-03 02:37:58+00:00,ylecun,@ylecun Count github stars instead :),0,0,0
144,2023-02-03 02:28:30+00:00,ylecun,@ylecun Err... wat? https://t.co/DynEvQOhk6,0,1,0
145,2023-02-03 02:24:45+00:00,ylecun,@ylecun 😂😂😂,0,0,0
146,2023-02-03 02:22:37+00:00,ylecun,@ylecun @__dipam__ @JrKibs How many does OpenAI or Stanford have for that? How about in terms of compute resources?,0,0,0
147,2023-02-03 02:12:02+00:00,ylecun,@ylecun Chinese firms submitted 10 times more paper than American firms,0,0,0
148,2023-02-03 02:08:43+00:00,ylecun,@ylecun @alisabets @johnjnay @TheEconomist @stateofaireport Why is your mind occupied with OpenAI?  Too many tweets on openAI.,0,0,0
149,2023-02-03 02:04:01+00:00,ylecun,"@ylecun It's a capitalist race above all: those who have more money have the advantage, not because they are better in science. 
And considering how these organizations develop the models by stealing our intellectual property, we don't have to thank them for making them open-source",1,0,0
150,2023-02-03 01:55:32+00:00,ylecun,@ylecun You're such a hater bro.  So what if OpenAI consumes it?  Isn't that the point of open-sourcing something?,0,0,0
151,2023-02-03 01:52:04+00:00,ylecun,@ylecun Consumers provide the training data.,0,0,0
152,2023-02-03 01:38:24+00:00,ylecun,@ylecun 99.99% research paper are useless . Only one paper 2017 changed the AI world which is transformers .,0,0,0
153,2023-02-03 01:29:10+00:00,ylecun,@ylecun # of papers ≠ intellectual contribution,0,1,0
154,2023-02-03 01:13:06+00:00,ylecun,@ylecun Give me 100M users and zero papers 😂,0,0,0
155,2023-02-03 00:41:29+00:00,ylecun,@ylecun @JrKibs Only name suggesst open otherwise not much open source,0,0,0
156,2023-02-03 00:40:45+00:00,ylecun,@ylecun You’re so bitter,0,0,0
157,2023-02-03 00:26:08+00:00,ylecun,@ylecun Too much salt is not good for your health,0,0,0
158,2023-02-03 00:25:40+00:00,ylecun,@ylecun Your Tweets are great sources of education on AI developments. Please continue to tweet 🦾🦾,0,0,0
159,2023-02-03 00:20:17+00:00,ylecun,@ylecun @JrKibs There is no hiding that the most impactful contribution are the enabler such as tensor flow and PyTorch those are the one that makes research possible,0,0,0
160,2023-02-03 00:18:38+00:00,ylecun,"@ylecun You work for Facebook, the single most destructive company in Silicon Vally. Papers mostly only matter to people who write them. You're in no position to lecture others about what they should and should not be doing in their work.",0,0,0
161,2023-02-03 00:12:20+00:00,ylecun,"@ylecun Yann, Seriously? 10.000+ employees in Meta vs 375 in Open AI on the same axis?",1,1,0
162,2023-02-03 00:12:00+00:00,ylecun,@ylecun How do you think companies can switch their mindset and contribute to the community? What is the biggest blocker in your opinion?,0,0,0
163,2023-02-03 00:05:01+00:00,ylecun,@ylecun Someone of your positing these biased facts for a company very recently established does not seem very intellectual worthu,0,0,0
164,2023-02-02 23:50:22+00:00,ylecun,@ylecun I don't recall Intel publishing too many papers on how to make chips.,0,1,0
165,2023-02-02 23:47:31+00:00,ylecun,"@ylecun Quantity is not the same as quality.  Number of papers cannot really count as a good metric of  intellectual contribution.  Good ideas like the Transformer, stable diffusion , and even training transformer with RL are more important contributions.",0,0,0
166,2023-02-02 23:44:36+00:00,ylecun,"@ylecun Just imagine, every one of your tweets could have been a release.",0,0,0
167,2023-02-02 23:37:41+00:00,ylecun,@ylecun What about per capita?,1,8,0
168,2023-02-02 23:32:14+00:00,ylecun,"@ylecun @__dipam__ @JrKibs Well, but FAIR has Meta infra. OpenAI needs to do it themselves.",1,1,0
169,2023-02-02 23:31:07+00:00,ylecun,"@ylecun Some intellectual honestly would be nice… where’s the chart on a per person basis in the first 10 years of each company, instead of this apples and oranges comparison. Not to mention that you’re implying each contribution is made equal…",0,1,0
170,2023-02-02 23:19:56+00:00,ylecun,@ylecun Are you saying that whoever publishes the papers more should be awarded more? OS is meant to be shared and reused to make things better. I see nothing wrong here.,0,0,0
171,2023-02-02 23:01:09+00:00,ylecun,"@ylecun The number of arXiv papers is not even close to being a sensible proxy for intellectual contribution, and you know it.
If you insist, sure, but then let's continue the list:

- ...
- DeepMind
- OpenAI
- ...
- A gazillion other research institutes
- ...
- Yann Lecun",0,1,0
172,2023-02-02 22:59:10+00:00,ylecun,@ylecun but they consume in good way,0,1,0
173,2023-02-02 22:57:32+00:00,ylecun,@ylecun Still having problems w/OpenAI Yann?,0,0,0
174,2023-02-02 22:45:58+00:00,ylecun,"@ylecun Do these numbers factor in the quality of the research done? 

I imagine each paper has differing levels of impact on the industry.",0,1,0
175,2023-02-02 22:43:22+00:00,ylecun,@ylecun OpenAI is not doing AI they just stack transformers together and have the money to train them.,0,0,0
176,2023-02-02 22:42:38+00:00,ylecun,"@ylecun You seem upset that your creations have been opened to the general public.  I would suggest the companies like OpenAI spending huge amounts of money to bring AI to the public are contributing not taking.  
If Meta has something to provide to the public they should get to it.",0,8,0
177,2023-02-02 22:33:50+00:00,ylecun,@ylecun What percentage included a computational notebook? Why can't a CN become part of the deep learning/data science publishing requirements?,0,0,0
