,date,author,converation,replies number,likes number,rewteet number
39,2023-03-06 04:22:44+00:00,ylecun,"@ylecun @pmarca @erikbryn I think one big obstacle holding back wider productivity gains over the last 5is years is a lack of evolution in the data application space. The engineering tech is there, but not everyone can afford Foundry or build reliable holistic systems in the cloud.",0,0,0
40,2023-03-06 04:21:19+00:00,ylecun,@ylecun thoughts?,0,0,0
41,2023-03-06 04:12:40+00:00,ylecun,"@ylecun @pmarca Creating innovations  is  hardest and endlessly debatable,when available to everyone.

Ideal  technologies must create new  jobs, new industries and new demands of labor.",0,0,0
42,2023-03-06 03:46:16+00:00,ylecun,@ylecun @pmarca It is true that we have to help people who had their job displaced but we have to always remember that until now always more people gets new jobs that the ones that where lost.,0,0,0
43,2023-03-06 03:43:58+00:00,ylecun,@ylecun @pmarca What? The median income person in France has half the purchasing power than the median American. Considering all government transfers. Those European colleges and hospitals are not really free just paid in advance through taxes,0,0,0
44,2023-03-06 02:55:54+00:00,ylecun,@ylecun @pmarca Sure but I think retraining in the event of a step change is probably impossible. Specialization is a key part of the modern economy and that takes great effort and time. So retraining is very hard to imagine in many cases,0,0,0
45,2023-03-06 01:46:37+00:00,ylecun,@ylecun @pmarca @ylecun thank you for saying this as someone high ranking in AI. All Id like to hear is some of the top people say that retraining is of the essence and possibly name some industries to consider. Please spread this message. I fear for those that will be impacted.,0,0,0
46,2023-03-06 01:43:25+00:00,ylecun,@ylecun @pmarca AI will cause mass unemployment. Ubi will be necessary.,0,0,0
47,2023-03-06 00:08:40+00:00,ylecun,"@ylecun @pmarca AGI will not be like the discovery and taming of Electricity. Electricity needed humans to adapt to it. AGI will adapt to anything new, anything it will itself create and change in the environment. Humans will only be required to watch and consume.",4,4,0
48,2023-03-05 23:45:17+00:00,ylecun,"@ylecun @pmarca @erikbryn It looks like productivity benefits are starting to show up. And they're big. As @emollick puts it, ""Two early papers find the effects of generative AI on knowledge work are completely unprecedented in modern history""

https://t.co/fVOj3xkAJA

@erikbryn @danielrock do you agree?",1,21,7
49,2023-03-05 23:19:20+00:00,ylecun,@ylecun Open Source is justice!,0,0,0
50,2023-03-05 23:11:04+00:00,ylecun,"@ylecun @fauxdinger Linus Torvalds' opinion of quantum computing practitioners
https://t.co/8tgqJTWhNt",0,0,0
51,2023-03-05 22:50:23+00:00,ylecun,"@ylecun @fauxdinger It counts against you. As an MIT alumni, I am ashamed at how MIT and especially Seth Lloyd, acted as a Jeffrey Epstein paid enabler
https://t.co/AMaTIwh2yP",0,0,0
52,2023-03-05 22:35:38+00:00,ylecun,@ylecun @pmarca Embrace AI or miss an era,0,0,0
53,2023-03-05 22:32:26+00:00,ylecun,"@ylecun @pmarca @erikbryn AI is multiple revolutions, not one.",0,6,0
54,2023-03-05 22:11:49+00:00,ylecun,@ylecun @pmarca @erikbryn Walter Pitts and Warren McCulloch analyzed networks of idealized artificial neurons and showed how they might perform simple logical functions in 1943. https://t.co/7dWeQSMgzk,0,2,0
55,2023-03-05 22:05:48+00:00,ylecun,@ylecun @pmarca Maybe an example is in order. If an AI/CS specialist like you were to be hypothetically made obsolete by an AI would you be able to retrain yourself as an economist or marine biologist assuming those are two fields that AI hasn't disrupted.,1,3,0
56,2023-03-05 21:37:38+00:00,ylecun,"@ylecun @pmarca @erikbryn It's unfair to compare the incoming impact of AI on productivity to any other case in human history, as we never had access to fungible intelligence before today.",0,2,0
57,2023-03-05 21:37:06+00:00,ylecun,@ylecun But I thought you adamantly claimed LLMs are *only* useful as writing assistants? 😝,0,1,0
58,2023-03-05 21:22:31+00:00,ylecun,"@ylecun @pmarca It's hard to make economic sense of AI, including current investment, unless it reduces labour costs...",0,0,0
59,2023-03-05 21:06:31+00:00,ylecun,@ylecun @pmarca Not true at all. Those things have also gotten way more expensive in the EU.,0,0,0
60,2023-03-05 20:59:42+00:00,ylecun,"@ylecun @pmarca ChatGPT said essentially the same, and this is certainly true for years to come.

But I am looking towards the distant future where jobs don't exist and people are free to do whatever they wish. That is an ideal, not something to be afraid of.",0,1,0
61,2023-03-05 20:54:28+00:00,ylecun,"@ylecun @pmarca I believe AI will make society better, by automating intelligence (solving very hard problems) and by creating immense wealth. I hope it will allow every humans to have access to huge amount of resources.  But one of the biggest challenge will be redistribution.",2,2,0
62,2023-03-05 20:46:59+00:00,ylecun,"@ylecun is giving more attention to QML in public than nyone else, I really want to see him absolutely dominate the field if he gets into the research

Dr Lecunn have you considered working with Dr Schuld or Dr Temme. Data Encoding &amp; Ansatz Selection are plaguing QSVMs &amp; VQCs",1,0,0
63,2023-03-05 20:33:30+00:00,ylecun,@ylecun @pmarca Not seen such increases in prices for consumers or in total cost? I have it hard to believe total costs have not increased in EU,1,1,0
64,2023-03-05 18:59:07+00:00,ylecun,"@ylecun @pmarca As long as human still have desires, there will be jobs. The problem is that the speed of change greatly exceeds the adaptability of human in AI.",0,0,0
65,2023-03-05 18:31:04+00:00,ylecun,"@ylecun @pmarca Technological progress does one thing exceptionally well.

Unseats homeostasis.

Humans are rather fond of homeostasis, and it's kinda essential to our survival.",0,1,0
66,2023-03-05 18:20:04+00:00,ylecun,"@ylecun @pmarca Marc is just a capitalist, what else can he say?",0,0,0
67,2023-03-05 18:18:18+00:00,ylecun,"@ylecun @pmarca I agree that “If you want to regualte, at least regulate well”. An open free market for education, helathcare, etc. would certainly beat both. One of the main reasons regulation is needed is due to monopolies having regulatory capture over these sectors.",1,1,0
68,2023-03-05 18:15:03+00:00,ylecun,"@ylecun
Any comment?",0,0,0
69,2023-03-05 18:11:19+00:00,ylecun,"@ylecun @pmarca 💯. US healthcare is a broken corrupt and severely underregulated system. I once forgot medication on a trip to US and paid 700$ for something I get for under 60€ in Europe. It wasn't some fancy ""innovative"" medicine, but on the market for decades.",0,3,0
70,2023-03-05 17:45:46+00:00,ylecun,"@ylecun AI will greatly increase efficiencies at this point.  In areas where the 80-20 rule may hold true, why wouldn't corporations fire large portions of that labor area when the 20% will become hyper-productive? It may become a cost saving mechanism to appease investors.",0,0,0
71,2023-03-05 17:15:32+00:00,ylecun,@ylecun @pmarca Retraining at age 50 while you have a mortgage and kids to put through school is easier said than done. Some form of ubi is needed but it won't be sufficient.,0,7,0
72,2023-03-05 17:11:38+00:00,ylecun,"@ylecun @pmarca I worry about AI raising the bar relentlessly and making it harder to compete. 
When does it stop making sense investing time and energy on acquiring skills on what machines aren’t yet good enough to do if that can change in any moment",0,1,0
73,2023-03-05 16:37:25+00:00,ylecun,"@ylecun @andrewgwils The same, but with papers and blog posts from @BachFrancis",0,1,0
74,2023-03-05 16:26:47+00:00,ylecun,@ylecun @andrewgwils This introduces a dilemma: Marcello's Oboe Concerto or Bach's keyboard arrangement?,2,2,0
75,2023-03-05 16:10:07+00:00,ylecun,@ylecun @pmarca Everyone talks about workforce retraining but I think there’s limited evidence that it works well for the people directly effected - maybe for the next generation.  Happy to be wrong about this.,0,3,0
76,2023-03-05 16:05:57+00:00,ylecun,@ylecun @balazskegl Ockham's Razor going haywire https://t.co/ynQ7QZM7rE,0,0,0
77,2023-03-05 16:04:32+00:00,ylecun,"@ylecun Basically, an e-RA",0,0,0
78,2023-03-05 15:54:09+00:00,ylecun,"@ylecun @pmarca At end of day, US has 40% higher per capita income than euro zone. 

Clearly whatever US is doing is working. 2 cents",1,1,0
79,2023-03-05 15:52:22+00:00,ylecun,@ylecun @balazskegl Ockham's Razor? You call that a knife? This is a knife: Causal Inference,1,0,0
80,2023-03-05 15:51:58+00:00,ylecun,"@ylecun @pmarca If the rate of progress in AI continues to accelerate, simply retraining the workforce may not be sufficient. Tasks that require years to master could be obsolete by the time workers become proficient in them.",0,2,1
81,2023-03-05 15:51:21+00:00,ylecun,@ylecun @balazskegl .. we remember the famous sentence attributed falsely to Laplace..,0,0,0
82,2023-03-05 15:50:21+00:00,ylecun,"@pmarca Your red/blue analysis is very US centric.
Arguably, European social democracies have not seen such increases in education, healthcare, and childcare because *they regulate more* (not less).
The US has done a *terrible* job at regulating these things in a half-ass way.
2/2",11,176,8
83,2023-03-05 13:46:57+00:00,ylecun,"@ylecun A remark on astrology, where we don't disagree (do we?). Astrology has a major effect on reality through the actions of the conscious beings of those who believe in it. Ironically, that is the exact same mechanism GPTChat affects the real world.",1,6,1
84,2023-03-05 13:41:08+00:00,ylecun,@ylecun What's on Twitter Grand O Pussies let's do it again 2024 https://t.co/5TKVCvGNf3,0,0,0
85,2023-03-05 13:32:21+00:00,ylecun,"@ylecun Most religions originate in mystical experiences, unity with the one-ness, suspension of ego and time, thus causality. The main reason of the causal stories that are built on these experiences is to ""bring the experience down to Earth"",",1,2,1
86,2023-03-05 13:00:12+00:00,ylecun,"@ylecun Wonderful, I will include it in my next lecture",0,0,0
87,2023-03-05 09:50:24+00:00,ylecun,@ylecun @PingThread unroll,0,0,0
88,2023-03-05 09:17:12+00:00,ylecun,@ylecun That is what pastafarians call a spiritual experience,0,1,0
89,2023-03-05 08:08:15+00:00,ylecun,"@ylecun Our minds are reasoning engines. Religion, astrology and conspiracy theories are perfect to fill in the voids, connecting loose ends. The one who controls what removes this tension in the minds gains a lot of power over people.",0,0,0
90,2023-03-05 07:57:30+00:00,ylecun,"@ylecun @yudapearl Yes! And action comes first, be it random action to start with, to understand consequences of one’s own actions and later extend to causal understanding in general. This is why AGI will probably be rooted in robotics (embodied AI) and while observational data based AI is limited.",0,1,0
91,2023-03-05 07:50:43+00:00,ylecun,@ylecun @MetaAI @ylecun you and the team are a true inspiration for anyone working with AI.,0,0,0
92,2023-03-05 06:24:10+00:00,ylecun,"@ylecun Does it means that gpt2-like LLM is a pivotal aspect of the brain's language system, with some additional tactics to represent multiple temporal scopes at various levels?.",1,0,0
93,2023-03-05 05:34:43+00:00,ylecun,@ylecun https://t.co/0UcrJ9ys38,0,1,0
94,2023-03-05 04:47:22+00:00,ylecun,@ylecun Expecting AI having the ability to do casual inference,0,0,0
95,2023-03-05 02:25:15+00:00,ylecun,@ylecun Precisely 😂,0,0,0
96,2023-03-05 02:22:47+00:00,ylecun,@ylecun @MetaAI Still have a long way to beat Mr. @SchmidhuberAI,0,0,0
97,2023-03-05 01:13:20+00:00,ylecun,@ylecun @conor_muldoon @yudapearl Wow,0,1,0
98,2023-03-05 01:12:57+00:00,ylecun,"@ylecun @yudapearl ""causal model of the world"" -- is this an enormous undertaking to virtualize nature itself, or are we talking about allowing AI access to its physical surroundings...during the QA process, in essence?",0,1,0
99,2023-03-04 23:55:17+00:00,ylecun,"@ylecun @MetaAI Yann, why do you have such a need to tell that MetaAI research has a large impact?",0,0,0
100,2023-03-04 23:42:30+00:00,ylecun,@ylecun This is a false and really ignorant argument. Please read the work of philosopher Larry Wright on the central role of our competence in explaining things in our lives and our survival.,1,1,0
101,2023-03-04 23:04:23+00:00,ylecun,@ylecun @naivebaesian @yudapearl It's easy for us humans to take it for granted because causality is imbedded in language https://t.co/uMUtXRIrgf,0,1,0
102,2023-03-04 22:56:40+00:00,ylecun,@ylecun @memdotai mem it,1,0,0
103,2023-03-04 21:32:32+00:00,ylecun,"@ylecun Actually, people are very good at creating unrealistic but coherent constructs. So astrology and religions can be counted as good evidence of humans' ability to causal inference and reasoning, as they work even for fantasized realities.",0,1,0
104,2023-03-04 21:32:11+00:00,ylecun,"@ylecun If I am not an academic researcher, should I expect to be able to get access?",0,0,0
105,2023-03-04 21:26:38+00:00,ylecun,@ylecun @truesteel23 @MetaAI @memdotai mem it,1,0,0
106,2023-03-04 20:59:26+00:00,ylecun,"@ylecun Deduction,  induction,  and abduction.",0,0,0
107,2023-03-04 20:48:31+00:00,ylecun,@ylecun https://t.co/gQ981ZtulY,1,2,0
108,2023-03-04 20:45:10+00:00,ylecun,@ylecun to the initiated the image is self-explanatory 🎯,0,1,0
109,2023-03-04 20:28:48+00:00,ylecun,"@ylecun @yudapearl Agree and, assuming machine intelligence scales, this is the basis for existential AI risk.",0,1,0
110,2023-03-04 19:20:43+00:00,ylecun,"@ylecun But when you still do not know the cause effect relationship, does that mean there is none?

I have always wondered..",0,1,0
111,2023-03-04 19:19:34+00:00,ylecun,@ylecun Kraken listing date out huge pump ahead see guys...,0,0,0
112,2023-03-04 18:50:54+00:00,ylecun,@ylecun @MetaAI Chapeau 🎩,0,0,0
113,2023-03-04 18:46:19+00:00,ylecun,@ylecun @MetaAI Perhaps it's a more fair comparison if the number of papers are divided by the number of direct employees.,0,0,0
114,2023-03-04 18:37:02+00:00,ylecun,"@ylecun @yudapearl Humans are very good at causal inference involving our direct experiences of everyday things. Everyone understands how a row of dominoes falls over.

Religion &amp; astrology are the result of extrapolating causal reasoning to things outside our direct experience.",0,2,0
115,2023-03-04 18:33:14+00:00,ylecun,@ylecun @MetaAI nice work,0,0,0
116,2023-03-04 18:22:23+00:00,ylecun,@ylecun @yudapearl https://t.co/eOks8lzI6H,0,0,0
117,2023-03-04 18:14:37+00:00,ylecun,@ylecun Can LLMs be modified to make longer term predictions? Perhaps connections between layers across attention heads. LLMs are closest we have to cortex. Modify. Combine.,1,0,0
118,2023-03-04 18:07:08+00:00,ylecun,"@ylecun @yudapearl there is a subtle difference between a causal model and a model that can learn to have causal models of the world.

I think this is lost on many of the people who think @ylecun does symbolic AI 🙈",0,1,0
119,2023-03-04 17:48:44+00:00,ylecun,"@ylecun @yudapearl Sounds like we're just missing multi-modality and the rest is methodology, aka nothing to do with inherent intelligence, like Toolformer for example",0,0,0
120,2023-03-04 17:47:43+00:00,ylecun,"@ylecun @SohoJoeEth Lately, you've been Breaking Bad and it's awesome!",0,0,0
121,2023-03-04 16:56:43+00:00,ylecun,@ylecun Good thing we will soon have computable causal models so that astrologers can try modeling the causal chain of how the configuration of the planets goes into our brains and modifies our personality😉,0,0,0
122,2023-03-04 16:41:26+00:00,ylecun,"@ylecun @truesteel23 @MetaAI Love that the course materials are on GitHub, the curriculum looks awesome.",0,1,0
123,2023-03-04 16:38:13+00:00,ylecun,@ylecun Wait until he learns that science is self-fulfilling too. 😬,0,0,0
124,2023-03-04 16:29:00+00:00,ylecun,@ylecun We are so good at causality that we even see it in places where it doesn't exist.,0,0,0
125,2023-03-04 16:27:59+00:00,ylecun,"@ylecun I think that is a bit defensive. Human beings are capable of intellectual tasks that leave general AI completely flummoxed. Tom's mother has four children. Three are Jack, Jane, and Tom. What is the name of the 4th? ChatGPT said insufficient data. 😆",1,0,0
126,2023-03-04 16:27:12+00:00,ylecun,"@ylecun Approximately one in four Americans will be born under water signs, so it’s hardly surprising if they believe in astrology.",0,1,0
127,2023-03-04 16:26:06+00:00,ylecun,"@ylecun @MetaAI I think a better metric is if it is normalized by the size of the team. Of course Google and Meta (surprisingly not NVIDIA) are going to be leaders. There should be a correlation to how large a team is and that -- more resources to train, more people, more funding, etc.",0,2,0
128,2023-03-04 16:19:52+00:00,ylecun,"@ylecun @yudapearl I think incorporating some randomness in the algorithms would make them more human-like. Some form of educated guess, weighing the possibilities with probabilities and chosing one, as in the Monte Carlo method. Not sure computer scientists like that, but it’s a powerful approach.",0,1,0
129,2023-03-04 16:17:10+00:00,ylecun,@ylecun @ESYudkowsky Really? https://t.co/fXdX2iV44y,0,4,0
130,2023-03-04 15:42:05+00:00,ylecun,@ylecun Yes and people are particularly good drivers either,0,0,0
131,2023-03-04 14:18:59+00:00,ylecun,"@ylecun @MetaAI an interesting stat can be drawn from this chart that in 2021 there way too less papers than 2020 and 2022 ... don't why is it but there is if you look 

anyone have an idea?",0,0,0
132,2023-03-04 14:13:57+00:00,ylecun,@ylecun @memdotai mem it,1,0,0
133,2023-03-04 13:33:48+00:00,ylecun,@ylecun Why is that a joke?,0,0,0
134,2023-03-04 12:50:09+00:00,ylecun,"@ylecun Absolutely.  Causal inference and reasoning is a ""program running on top of language.""  Some humans learn how to do it better than others.  LLMs will be able to do it better than humans (when trained appropriately, if they're not already better).",0,0,0
135,2023-03-04 12:41:50+00:00,ylecun,"@ylecun @ylecun hey Dr. LeCun. This UML person: @Grady_Booch wants to be unblocked by you, or rather is asking why you are still blocking him",0,0,0
136,2023-03-04 12:38:39+00:00,ylecun,"@ylecun ✋ This is an important and serious idea demonstrating the need to integrate ""associative"" LLMs and ""reasonable"" AGI
https://t.co/L3eREQnY9m",0,0,0
137,2023-03-04 12:36:02+00:00,ylecun,@ylecun @MetaAI *slow clap*,0,0,0
138,2023-03-04 12:35:18+00:00,ylecun,"@ylecun @pranesh @sunil_abraham @MetaAI That's not going to serve google well in this coming race... probably related to why they've been slow to commercialize and now find themselves in a ""code red"".",0,0,0
139,2023-03-04 12:33:47+00:00,ylecun,"@ylecun @MetaAI Yes, but to compete going forward you need to commercialize asap and unfortunately it won't be all public (papers).  AGI is no longer a long term research project... search is a $100b+ business, funding about to 100x for those that can justify it.",0,0,0
140,2023-03-04 12:31:03+00:00,ylecun,"@ylecun 👉 ""there's a grain of truth in every joke""
https://t.co/yvwJ0H4mmI",0,0,0
141,2023-03-04 12:11:34+00:00,ylecun,@ylecun A joke not detected. 😅,1,2,0
142,2023-03-04 12:09:57+00:00,ylecun,@ylecun You’re touching on dangerous ground. We can train/demand AI to explain itself.  We can’t train nor force humans to do so.  What will the future look like?,0,0,0
143,2023-03-04 12:08:12+00:00,ylecun,"@ylecun Very interesting,  thank you sir.",0,0,0
144,2023-03-04 11:43:46+00:00,ylecun,@ylecun @yudapearl 💯,0,0,0
145,2023-03-04 11:35:16+00:00,ylecun,@ylecun @MetaAI 👏👏👏,0,0,0
146,2023-03-04 11:09:51+00:00,ylecun,"@ylecun @pranesh @sunil_abraham @MetaAI They are based in different countries, for one thing. And deep mind was kind of swiped by Alphabet, away from Meta. Which apparently gave deep mind some clout in setting their terms of the acquisition, as well as their independence.",0,3,0
147,2023-03-04 11:06:08+00:00,ylecun,@ylecun Just admit that this is not a joke and you're dead serious about it. :-),0,0,0
148,2023-03-04 11:00:47+00:00,ylecun,@ylecun @MetaAI How do you feel about the llama models getting leaked on torrent with the links being added to your official github via pull requests?,0,0,0
149,2023-03-04 10:55:46+00:00,ylecun,@ylecun Good enough that we don't need all data in the world like LLM to put together a coherent sentence and drive without millions of hours of training,1,1,0
150,2023-03-04 10:53:44+00:00,ylecun,"@ylecun @MetaAI Obviously, this has nothing to do with the fact that a paper from Facebook and Google will resonate way more on the internet due to the fame of the two companies and the marketing, often in terms of advertised blog posts, that goes into it.",0,0,0
151,2023-03-04 10:17:38+00:00,ylecun,"@ylecun This behavior can achieved by prompt engineering, outside the box",0,0,0
152,2023-03-04 10:07:06+00:00,ylecun,"@ylecun @DavidBensh With LLM, the thinking loop is outside the network, iterating over each next token.",0,0,0
153,2023-03-04 10:00:48+00:00,ylecun,"@ylecun Could it be that ""attention"" is better at understanding than the human brain can ?",0,0,0
154,2023-03-04 09:50:39+00:00,ylecun,"@ylecun Great to see people using ChatGPT in creative ways! Who knew it could also produce horoscopes? 😂 Glad you had a good laugh, Yann! #ChatGPT #creativeuses #publiclecture #funnyexchange",0,0,0
155,2023-03-04 09:44:54+00:00,ylecun,@ylecun Did you guys realize this has happened?,1,0,0
156,2023-03-04 09:20:57+00:00,ylecun,@ylecun @mohammed_hijab,0,0,0
157,2023-03-04 09:20:34+00:00,ylecun,@ylecun @yudapearl And the tool we have for that is RL. (The cherry),2,1,0
158,2023-03-04 08:43:29+00:00,ylecun,@ylecun Only people with iq over 120 understand the logic of astrology. You are brave to expose your cognitive flaw!,0,0,0
159,2023-03-04 08:33:07+00:00,ylecun,@ylecun @MetaAI Huge bias: this list is skewed towards papers published earlier in the year. If you published a paper in Dec 2022 you basically had no chance lol,4,51,0
160,2023-03-04 08:04:23+00:00,ylecun,"@ylecun This is called teleological thinking a bias studied in child psychology. Maybe to be implemented in IA to be more human,  for the ""better and the worst..."" https://t.co/5v6rx7BWww",0,0,0
